,date,review,rating,isEdited,title,userName,developerResponse
2370,2022-07-12 09:20:19,I can’t even verify my identity… keep saying click refresh…ahan,2,False,Angry,youareaverycalmperson,
2371,2022-06-07 18:07:30,My kuda is signing out automatically,2,False,Signing out,ade wears,
2372,2022-05-28 08:36:07,It’s 24 hours now my Kuda account is still on safety mode I really wanna make transaction,1,False,Seriously no happy,mac10/10,
2373,2022-03-08 09:34:23,"Love this app, best banking app ever",5,False,Fast and realizable,allabout_nuella,
2374,2022-04-20 10:54:38,"A terrible bank app, gets stuck unnecessarily",1,False,"A terrible bank app, gets stuck unnecessarily",We know this,
2375,2022-04-20 08:39:09,You guys lock customers account and beat them up right? Bunch of A holes,1,False,Useless Bank,0m0tade,
2376,2022-04-04 15:32:36,"Slow
Slow
Slow",1,False,This your latest Update is very very bad.,Mansur Jamari,
2377,2021-10-09 09:15:25,"I love this bank 😍
I love the team 😍
I love Kuda 😍
My everyday banking app

Please ask for my kuda account number if you want to surprise me😉✌️",5,False,Kuda Best Free Banking App,Rū Zi,
2378,2023-05-23 22:11:51,I appreciate u guys for ur services,4,False,Nice one,emmyoyas,"{'id': 36746268, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-26T07:39:30Z'}"
2379,2023-06-24 05:45:59,You guys are very slow when it comes to subcribtion of Gotv and the rest that's opay ans palmpay are than this your kuda,1,True,Delay,Solex548,"{'id': 36046844, 'body': ""We're sorry for the inconvenience this may have caused you.\nWe're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to help@kuda.com .\nThank you 💜\n\n"", 'modified': '2023-04-19T09:05:26Z'}"
2380,2022-03-08 21:41:09,Love you alll,5,False,Good service,bullion big,
2381,2023-04-30 17:23:24,Pls my app isn’t opening and that’s my saving Acct... pls what do I do?,2,False,App isn’t opening,cninafki,"{'id': 36271313, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:50:24Z'}"
2382,2023-04-10 14:21:47,"Someone sent money to my Kuda account 

Since 8 hours now I haven’t received",1,False,Transaction,EzehBen,"{'id': 35912524, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-04-12T10:57:06Z'}"
2383,2022-12-01 11:56:42,Yyy did you log me out of my account? It uncalled for,3,False,Emergency,bamiyor,"{'id': 33530863, 'body': ""Hi there, \r\nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2022-12-05T07:30:53Z'}"
2384,2022-11-17 07:47:13,I don’t receive money sent to me. But y’all are quick to debit,1,False,Transactions,jemarkal,
2385,2022-11-15 21:09:46,I prefer the older version this new version is trash,1,False,Update,dremmy1993,
2386,2022-11-15 16:17:37,Please settle this issue with immediate effect cause my school bills is there and I need it to pay up😭💔,1,False,I can’t assess my Kuda account,temz2,
2387,2022-11-14 18:11:03,"This new app keeps logging me out
It’s really frustrating 
Work on it please",1,False,App bugs,Ike1074,
2388,2022-04-21 10:14:33,My selfie isn’t going through.,1,False,The picture,boobsqui,
2389,2022-04-20 08:43:39,Bank for the free. So they have freedom to do whatever they like with their customers right?,1,False,Corrupt Bank,justleonine,
2390,2022-04-20 07:15:52,Very terrible bank. Wouldn’t advice anyone to use,1,False,Customer service,ihatekuda,
2391,2022-04-13 14:00:00,Work on ur service,2,False,Poor service,happyjay 09,
2392,2021-12-31 16:11:31,Kuda is literally the best bank outta Nigeria,5,False,Best bank,Long live the King!!!!!!!!!!,
2393,2021-12-30 19:21:12,I love this operation sweet smooth and safe,5,False,Sweet,spdulo,
2394,2021-08-24 20:53:46,The best mobile bank ever ❤️❤️🥰🥰,5,False,Dgj,nooolly,
2395,2021-05-30 06:07:58,You guy are just too good,5,False,🤣🤣🤣,maxthread,
2396,2021-06-08 12:34:37,I can’t login to my account,2,False,I can’t log in to my account,micheacl70000,
2397,2023-07-06 23:01:53,It never disappoint,5,False,Very good✅✅,Bobo Fundxx,
2398,2023-05-19 03:04:59,Chaii… I wanted to download this app.. I decided to check reviews only for me to see all these🥲… I no do again 🤧,1,False,Japa,Scam apppp,"{'id': 36657581, 'body': 'Hi there, we are sorry to hear that  Please let us know what exactly did you not like about our app at help@kuda.com , so we could improve it based on your feedback.💜', 'modified': '2023-05-22T11:07:04Z'}"
2399,2023-04-20 10:13:24,You guys are thieves you took my money but didn’t send me my gift card,1,False,Kuda are thieves don’t use,Khaybee Em,"{'id': 36130173, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) . Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with us your Email address or full name to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-04-24T08:16:46Z'}"
2400,2023-03-26 08:13:45,I love kuda bank,5,False,Love banking with kuda bank,flamz3966,"{'id': 35656941, 'body': '💜💜💜💜', 'modified': '2023-03-29T12:59:43Z'}"
2401,2022-06-26 22:01:30,The best banking app😍❤️,5,False,Kuda all the way,ujahzy,
2402,2023-01-31 15:54:56,"Kuda has been trashy recently, I can’t make transfer I had to update the app and it’s the same.",1,False,Messy,Favourngadi,"{'id': 34634486, 'body': ""Hi Favour,\r\nWe're sorry for the late response .\r\nPlease note all issues you were previously having with your app have been resolved. Your app is back and better. \r\nFor transactions you received during this downtime, you'll need to confirm them from your account statement.\r\nWe're truly sorry for any inconveniences this may have caused you and we're sincerely grateful for your patience and understanding during this period.\r\nThank you. 💜"", 'modified': '2023-02-02T10:51:06Z'}"
2403,2022-12-01 16:09:00,"You guys logged me out of my account and till now I can’t gain access to my funds, disguised criminals!",1,False,Thieves,PKA_Jokey,"{'id': 33521182, 'body': ""Hi there, \r\nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2022-12-04T15:22:41Z'}"
2404,2022-04-19 12:35:52,I love it,5,False,Honestly it’s the best,mainnnss,
2405,2022-06-13 11:37:03,My Kuda bank is logging out every time,1,False,Logging out problem,dfyvsr,
2406,2022-04-20 07:19:02,kuda sent security agencies to harass it's customer because of large sums! Very unprofessional and not worthy to be on the app store.,1,False,Terrible bank image,Prof Jay 11,
2407,2022-04-20 06:57:45,This bank arrested someone with no evidence for coming to clarify his hard earned money in the bank.,1,False,Worst bank ever,slickprecious,
2408,2022-04-20 05:20:49,They wrongfully submit account with big money to effc even though it’s legit money and get people arrested,1,False,They work with efcc,grundiest,
2409,2022-04-19 20:27:18,A bank with principal motive to steal both your money and personal details for fraudulent transactions,1,False,Worst Bank!,adamu from kano,
2410,2022-03-09 19:30:11,"Nice app keep it up kuda 
You the best✌️✌️✌️✌️",5,False,Appreciation,Joxjoxx,
2411,2021-08-09 10:58:26,"Easy, Fast and Secure",5,False,Love it,whizdami,
2412,2021-10-20 16:43:11,Very very bad. I hardly receive my money on time,1,False,Very very bad network. I hardly receive my money on time,udueueb,
2413,2020-11-26 09:11:39,"This app is easy, simple and amazing 🙌🙌🙌",5,False,Review,Elle Farida,
2414,2023-05-28 16:20:41,Exceptional App,5,False,App Rating,bffxsacg,"{'id': 36834883, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-31T08:04:14Z'}"
2415,2023-06-20 15:44:53,Just be careful with your transaction here,1,False,I lost my hard earned money on here,AfricaPay$,"{'id': 37286512, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going and delivering the best.💜\r\n', 'modified': '2023-06-23T08:44:30Z'}"
2416,2023-05-26 21:33:07,You guys are really doing a good job 👌🏻👌🏻👌🏻👌🏻,5,False,Diva,Diva Exclusive,"{'id': 36835020, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-31T08:09:00Z'}"
2417,2023-05-24 19:36:01,Solid,5,False,Nice banking,holly2070,"{'id': 36746740, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜', 'modified': '2023-05-26T07:57:34Z'}"
2418,2023-05-18 07:43:29,One of the best banking app,5,False,The best,Supreme2055,"{'id': 36655795, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-22T09:57:19Z'}"
2419,2023-05-16 18:37:33,My best banking app ever,5,False,Amazing app❤️,onlyone starboy,
2420,2023-04-11 15:48:53,I need it,5,False,Overdraft,Bimblur,"{'id': 35970471, 'body': '💜💜💜💜💜', 'modified': '2023-04-15T08:12:13Z'}"
2421,2023-03-30 21:17:12,I love this app,5,False,Best of all,Whyte clever,"{'id': 35723001, 'body': 'Thank you very much for your 5-star review!!!💜', 'modified': '2023-04-02T16:33:37Z'}"
2422,2023-04-08 13:13:27,"Verification of identity is very poor, I summited all my information and they keep denying it for God knows why. This is very annoying 💔",1,False,Verification of IDENTITY,John4646373’,"{'id': 35912633, 'body': ""We are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2023-04-12T11:04:34Z'}"
2423,2022-06-01 11:40:53,Thanks ❤️,5,False,Love you,CEO cubana investor,
2424,2023-01-14 22:00:15,Please I logged in my acct and my acct was blocked. I can’t transfer out money. I tried to unblock it and it’s not working,1,False,Kuda,esty221,"{'id': 34303210, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution. Thank you💜"", 'modified': '2023-01-16T08:01:21Z'}"
2425,2023-01-12 10:15:56,my account was blocked for no reason and it hasn’t been unblocked. i contacted the customer care service but they take too long to reply and they haven’t fixed the issue.,1,False,bad customer service,olumorewa,"{'id': 34280199, 'body': ""Hi Olumorewa , We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution. Thank you💜"", 'modified': '2023-01-14T08:14:12Z'}"
2426,2022-11-14 21:50:47,Well the bank is easy and good to use since I have been using it it’s very good and I like it 💪,1,False,KUDA bank,Ejike fr,
2427,2022-10-28 09:14:34,Each time I open the app with 10seconds it closes why ???,1,False,App issue,😪🏴󠁧󠁢󠁥󠁮󠁧󠁿,
2428,2022-01-18 13:58:48,I love this app mehn so fast,5,False,Love,pherumzeey,
2429,2022-04-20 14:16:07,"This bank will rip you, it’s a rubbish bank. Stay away",2,False,Rubbish bank,haleemah_baby,
2430,2022-04-20 09:35:09,This app is the worst online banking app trash,1,False,Poor customer service,zazu zeg,
2431,2022-03-11 12:23:26,Please work on the ID card upload it’s not working,1,False,I’d card issue,officialpasuma,
2432,2022-01-17 18:41:38,This the best ever micro finance bank I trust,5,False,Amazing,Hamza safiyanu,
2433,2021-09-23 04:59:17,I really appreciate it but a successful transaction,5,False,Mr,osoman360,
2434,2021-12-01 18:53:25,This app is good only if you’re new. It’s either poor network or a rubbish from Mobihealth International,1,False,Stupid app,prince ikemba,
2435,2021-11-11 00:32:03,Stupid app! This is a fraudulent company don’t deal with them! They will close your account for no reason! Ogun kill una boss,1,False,Terrible company,teeburks,
2436,2021-03-28 14:15:17,You’re the best after cashapp,5,False,KUDA,Amazing_Ajani,
2437,2021-08-15 07:16:39,"They are inconsistent, unresponsive, unreliable and customer service is horrible.",1,False,Why I rated them one star,abdulsegs,
2438,2021-07-12 19:57:24,What’s happening to Kuda ? For the past fews days your app keep refusing to pay mill my bills🤦🏿‍♂️please work on your App,1,False,Pay bills,jonathan tenebe,
2439,2020-05-04 23:48:52,"This bank has killed me, the bank just stopped working oh, and today is my birthday 😭😭",1,False,This bank is worst,sniper_mola,
2440,2022-09-15 06:30:34,"This is a great app, i really like it.",5,False,Awesome 🤩🤩🥳,y_cee_boi,
2441,2023-06-24 16:58:54,"What sort of stupid app is this , I can’t send money to other bank",1,False,Frau started App,Belo125),"{'id': 37336693, 'body': ""We are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you💜\r\n"", 'modified': '2023-06-26T13:44:52Z'}"
2442,2023-04-30 07:30:23,Kuda my app stop working all of a sudden it looks like iPhone version 15 is not working anymore pls Kuda I need your help,1,False,Help Kuda,quaz_official,"{'id': 36271166, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:38:31Z'}"
2443,2023-04-28 16:07:47,I just uploaded my app and I can’t open it again please kindly assist,1,False,Inability to access app,gerald179026,"{'id': 36248570, 'body': ""We're sorry for the inconvenience this may have caused you.\r\nPlease use the web link in the interim https:// app.kuda.com/ in the interim.\r\nAt moment you might not able to use the kuda app on the iPhone6 ,but for iPhone 7 and above need to update their version of iOS.\r\nThank you .💜"", 'modified': '2023-04-30T14:24:24Z'}"
2444,2023-04-19 11:37:43,You do rubbish many times,1,False,You do rubbish many times,Serm400,"{'id': 36129879, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜', 'modified': '2023-04-24T08:08:58Z'}"
2445,2023-03-25 11:40:28,You don’t have a good customer care management,1,False,Bad customer care,kahyis,"{'id': 35608448, 'body': 'We are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at help@kuda.com.\r\nThank you 💜\r\n', 'modified': '2023-03-27T10:45:53Z'}"
2446,2022-08-26 14:08:51,"Amazing, except for the stamp charges sha",5,False,Good,dataslid,
2447,2022-05-05 14:52:28,This app is very wonderful,5,False,Kuda,farukmessi,
2448,2021-12-27 14:57:08,This app is supper cool 😎 I love it 😻. So easy so fast.,5,False,Tanu,Tanu_thegreat,
2449,2023-05-24 08:21:31,Best bank💯💜,5,False,My review,Clintondtrdr,"{'id': 36746330, 'body': 'Thank you very much for your 5-star review!!!💜\r\n', 'modified': '2023-05-26T07:41:16Z'}"
2450,2023-05-20 16:54:21,"I love the app,it very dependable and good ❤️🥰",5,False,Kenny,kended dee,"{'id': 36660382, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-22T12:55:11Z'}"
2451,2022-10-31 20:55:44,Why is it not working on my iPhone xsmas,2,False,Complain,richieyrn,
2452,2023-05-16 15:57:30,High,1,False,Please I can’t update the app on my iPhone so I can’t access my account,presh coco,
2453,2023-04-30 07:23:45,My app have not been opening and I have money there,1,False,My Kuda issue,jaysu perry,"{'id': 36271164, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:38:21Z'}"
2454,2023-04-29 13:11:57,I cannot login or make use of the app anymore,1,False,Useless app,mollyof,"{'id': 36271069, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:29:44Z'}"
2455,2023-04-28 10:01:16,"The app is not opening,once i enter it will exit",1,False,Complain,voull15,"{'id': 36248586, 'body': ""We're sorry for the inconvenience this may have caused you.\r\nPlease use the web link in the interim https:// app.kuda.com/ in the interim.\r\nAt moment you might not able to use the kuda app on the iPhone6 ,but for iPhone 7 and above need to update their version of iOS.\r\nThank you .💜"", 'modified': '2023-04-30T14:26:04Z'}"
2456,2023-04-14 02:36:53,Kuda took my 8600 for over three weeks now they promised to refund my money but there didn’t thief’s 😡😡😡😡😡,1,False,😡😡😡regret,Nwabeze frank,"{'id': 35970211, 'body': ""\nHi Nwabeze , We're sorry for the delay in the reversal of your funds .\nPlease, note that your complaint has been logged earlier and it is being reviewed.\nWe're still working on your transaction and I want to assure you that you will get a reversal of the funds soon .\nWe're sorry for the inconvenience this may have caused you.\nThank you 💜\n"", 'modified': '2023-04-15T07:45:42Z'}"
2457,2023-03-21 16:26:25,Like I am surprise when do kuda start collecting transaction fees 😟😖😔🤬,1,False,When do kuda start collecting transfer fee,Michael Connol,"{'id': 35550569, 'body': ""We'll give you 25 free transfers every month to our customers and the  Extra transfers will cost the customer 10 naira each .Thank you 💜"", 'modified': '2023-03-23T14:24:48Z'}"
2458,2023-03-13 13:22:59,My account was restricted I don’t know why I can’t even login,1,False,Restricted account,totty dc,
2459,2022-10-07 13:53:18,Please avoid this scammer bank,1,False,Very annoying bank,EbubeDam,
2460,2022-09-19 10:53:16,The best bank app so far👌🏽,5,False,Best!!!,Sheilafashionhome,
2461,2022-07-30 07:28:47,"Oil dey the head of the UI/Ux designer of this bank 
Best bank ever 💯💯",5,False,Kuda Odowgu,SerikingX,
2462,2022-03-13 13:45:50,God bless the founders,5,False,Kuda is just the best world wide,superior5,
2463,2022-07-08 12:38:19,Kuda is fast and reliable,4,False,Great app,bright emeka,
2464,2022-04-20 13:37:31,You cannot just lock somebody’s account for no reason!,1,False,Worst bank in Nigeria!!!!,kuda no. 1 hater,
2465,2022-04-20 08:52:49,A bank that encourages police brutality,1,False,Leaking of customers personal information,ibrahimthe5th,
2466,2022-01-05 22:43:36,Such an efficient and effective app,5,False,Kuda Review,Melaningodson,
2467,2022-02-27 18:32:38,I haven’t received the money Someone sent to me and the person is running outta patience and thinks i scammed him,1,False,🙄🙄🙄,mollyxxxxxxxxx,
2468,2021-08-31 10:58:55,A great bank I enjoy banking here,5,False,VictorG Bobai,veek3,
2469,2021-04-20 14:23:57,This is amazing!,5,False,I like this,walefischer,
2470,2021-08-11 10:56:22,How can i not get hold of their customers care number,1,False,Bad company,samuel229,
2471,2021-05-03 19:49:10,Useless app can’t even buy airtime or send money out from my account,1,False,Angry,Ricchpablo,
2472,2021-03-08 10:22:49,I love this bank,5,False,Kuda bank,Paparazy10,
2473,2021-01-03 07:53:05,I think we are in love,5,False,Kuda Kuda,yomi davies,
2474,2023-03-27 07:50:57,Very nice application,5,False,Kuda banking app,Kuda larry,"{'id': 35655457, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-03-29T11:50:24Z'}"
2475,2023-05-16 11:01:47,You guys are thief you wanna keep my money to yourself you don’t wanna give me my money,1,False,Thief people,Abel124588,"{'id': 36638373, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) . Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with us your Email address or full name to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-05-21T11:37:45Z'}"
2476,2023-03-25 11:24:38,Best bank ever,5,False,Kuda bank,Eaziofficial,"{'id': 35608915, 'body': '💜💜💜💜', 'modified': '2023-03-27T11:09:17Z'}"
2477,2023-02-15 13:07:37,Why will a bank hide peoples money what’s wrong with this bank kuda you need to be banned from AppStore,1,False,Fraud,tinywizzle,"{'id': 34922017, 'body': ""Hi there, \r\nWe are sorry that you're having issues with the app. and the delayed in responding to your complaint . Please can you write to us at Help@kuda.com including a description of the error message received when you attempt transaction on the app. . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n"", 'modified': '2023-02-17T07:45:11Z'}"
2478,2022-11-24 23:11:22,My account was just recently blocked! Why so and how do I unblock my account!?,1,False,Why blocked my account,Kudos320,"{'id': 33535438, 'body': ""Hi there,\r\nI'm sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2022-12-05T09:42:34Z'}"
2479,2022-11-14 20:15:27,"Thu new update is rubbish, sack the developer 
I love the old version more than the new version.",1,False,Rubbish Update,Programmer3D,
2480,2022-06-24 07:43:58,I love Kuda,5,False,Kuda is the best online banking App ever,udokandego,
2481,2022-09-01 12:29:27,Like kuda is the worst day by day like you guys made me miss my order I was suppose to pay for,1,False,Bad banking,iam_lonnie,
2482,2021-06-05 15:27:25,I love kuda it’s interesting,5,False,I love kuda,mrsfemeya,
2483,2022-04-20 07:28:54,They are known for harassing their customers with mobile police,1,False,Customer harassment,dahdril,
2484,2020-11-17 07:07:01,I love how simple you’ve made banking.,5,False,SUPER AMAZING.,Dafe Odje,
2485,2021-03-05 06:37:15,It only transfer that it does it does not give any loan I just wasted my time and data,1,False,I,jdkebrf,
2486,2023-05-13 06:27:56,Very very poor,1,False,I transferred money to my Kuda account and the money is not showing,wayjay complain,"{'id': 36527313, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-05-15T11:28:42Z'}"
2487,2023-05-05 08:43:17,I can’t open the app and I need cash its frustrating 😩😩,1,False,Why?,Abbie 17.,"{'id': 36397180, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜\r\n"", 'modified': '2023-05-08T14:59:14Z'}"
2488,2023-05-02 20:59:30,"Why is my kuda app not opening 
Please do something about it",1,False,My kuda app is not opening,ehidkjdodkw,"{'id': 36361546, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-06T08:36:10Z'}"
2489,2023-02-13 09:39:13,The fact you guys take a week to confirm ID IS NOT ACTUALLY NICE .. and still u still don’t confirm and you guys take stamp duty is it no longer free ..OPAY IS THE BEST FOR NOW,1,False,Complaint,@lilshizzy,"{'id': 34878799, 'body': ""Hi there ,\nWe're sorry for the inconvenience this may have caused you.\nPlease if the account upgrade is yet to be treated ,you can share with us your email address or full name to enable us follow up with the resolution of the account upgrade .\n\nIn line with the FGN Stamp Duty Act, we’re required by law to apply a 50 naira charge to all deposits of 10,000 naira or more made into your Kuda account\r\nwe don’t gain anything from the charge.All financial institutions have been directed by the Federal Government to apply the charge,and we remit the entire charge to the government\r\n\nThank you 💜"", 'modified': '2023-02-15T08:07:36Z'}"
2490,2023-01-29 08:33:32,A week has past and yet you guys would review my video ☠️,1,True,Delay in review,J morningStar,"{'id': 34429604, 'body': ""Hi there, We're sincerely sorry for the inconvenience this may have caused you. Please if you have sent us an email help@kuda.com from the email linked to your account stating your complaint? Please share your Email address to enable us to follow up with the resolution. Thank you💜"", 'modified': '2023-01-23T08:26:26Z'}"
2491,2022-11-20 20:32:24,"Hello kuda? Please refund my money ooh, i use my card to withdraw on pos today and showed declined but I was debited … please refund my 30k",1,False,Kuda card is so bad,meshachii,
2492,2022-11-16 13:12:54,"The new App update is a mess, the old App far better.",2,False,App Update,Klassics1,
2493,2022-11-09 06:09:34,"I updated my Kuda app now
And my Kuda account is deactivated,and I have a lot of money there",1,False,Open my account back Kuda,Sammielachi,
2494,2022-11-04 10:09:57,Why does this app keeps crashing tf is wrong with y’all,1,False,Why,irate_swami,
2495,2022-06-04 19:52:04,Once I go out of the app it automatically signs me out why,1,False,My app is disturbing me,berry netty,
2496,2022-05-11 11:02:40,Great services you’ve got,2,False,Great services you’ve got,Kemisola Ajoke Ajibewe,
2497,2021-11-10 19:32:59,They give your personal information to criminal organizations & Can set you up for arrest !,1,False,Boycott Kuda bank!,Gpursh,
2498,2021-09-08 23:08:08,Customers care number is a scam,1,False,The worst bank I have ever seen in my life,ajolola,
2499,2020-11-07 12:11:32,"I have been unable to login into my account and I have an important transaction to make,what’s going on???",1,False,Acct,dhammey,
2500,2023-07-05 13:04:58,Best apps for transactions,5,False,Best,sunday uwem,"{'id': 37536746, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-07-07T11:52:27Z'}"
2501,2023-06-28 05:16:59,It’s good and lovely to use,5,False,Good,Godstime5,"{'id': 37399106, 'body': 'Thank you very much for your 5-star review!!!💜', 'modified': '2023-06-29T10:30:52Z'}"
2502,2023-05-05 06:26:26,"Kuda MFB is a very good Bank, keep up the good work👍🏾😊",5,False,Mr. Hilary,hill-bliss,"{'id': 36395963, 'body': 'We are really glad that you like our product. Your support and voice are very important to us.💜', 'modified': '2023-05-08T14:18:10Z'}"
2503,2023-05-18 08:12:42,I can’t do transfer,1,False,Complain,hannny1,"{'id': 36655830, 'body': ""Hi there,\r\nWe're sorry for any difficulties you might have experienced in using the Kuda app and the delay in responding to your complaint. Please can you send a mail to help@kuda.com to enable us follow-up with the resolution of your complaint, if they are yet to be resolved? We look forward to your response.\r\nThank you💜\r\n"", 'modified': '2023-05-22T09:58:42Z'}"
2504,2023-05-03 14:14:53,Best banking app,5,False,Best bank,cruella 3433?,"{'id': 36361199, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-06T08:03:41Z'}"
2505,2023-03-25 08:40:41,Best Bank ever,5,False,Best among all,Pectrids,
2506,2023-04-30 19:16:49,Please help,2,False,My kuda is not opening 😩 I don’t know why,angelabless2,"{'id': 36271309, 'body': ""We're sincerely sorry for the inconvenience this may have caused you. Please you will need to update the version of your iOS on the appstore and then try again. Please reach out to us help@kuda.com if the issue persists. Thank you .💜"", 'modified': '2023-05-02T05:50:05Z'}"
2507,2022-10-28 14:38:09,They are one of the best,5,False,One of the best,BOOLIES JNR,
2508,2023-03-16 09:15:51,You guys are scam better refund all my money before you guys start lying anyhow,1,False,Indeed,vrrga,"{'id': 35452490, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-03-18T07:44:23Z'}"
2509,2022-11-15 13:56:36,Kuda recently is rubbish how can I be updating the app everyday wasting my data,1,False,Update,iskiddo richie,
2510,2022-04-26 08:10:11,App is perfect and secure,5,False,My review,gdgdvdbdyxyxxbxnx. k$$:77:737,
2511,2021-11-13 15:42:25,Trusted,5,False,Very essential,@ burnzee,
2512,2022-04-21 22:14:44,Very bad app . Do you know they harass customers in kuda’s offices . They don’t want customers to progress,1,False,Very bad app,faniyan,
2513,2022-04-20 11:49:30,They are terrible bank they even work with the police and efcc,1,False,T,Faster M,
2514,2022-04-20 08:49:00,Your bank is very terrible,1,False,Useless bank,Sadiq_raznie,
2515,2021-07-22 19:25:41,Lovely,5,False,Efficient,Melissasmith000001,
2516,2021-05-22 15:31:00,Please how do I repay a loan that was gotten from the app?,5,False,LOAN REPAYMENT,Ernest joy,
2517,2019-10-26 12:25:26,Best online bank ever.,5,False,Superb,nathz9,"{'id': 11959711, 'body': 'Thank you.', 'modified': '2019-11-20T18:16:44Z'}"
2518,2023-05-22 19:37:20,Lovely 🥰 bank app,5,False,Addimos,Addimos,"{'id': 36721548, 'body': 'It is delightful to hear such positive words and it’s always a pleasure to serve our users.💜\r\n', 'modified': '2023-05-25T06:48:25Z'}"
2519,2023-05-12 17:51:33,"I love the app, it’s so good",5,False,Best App,Eshioke of Etsako,"{'id': 36505254, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-05-14T08:07:45Z'}"
